Group,Group_ScatterPlot,MAG,Completeness,Contamination,Strain_Heterogeneity,N50,Assembly_Type,Assembly_Source
All MAGs,MQ,40-2_94x135.SR_stool,89.26,0.67,0,398366,MetaSPAdes (SR),Stool
All MAGs,MQ,17-2_16_stoolx17-2_16_stool.002.SR_stool,89.26,0,0,1619084,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_66x70.SR_stool,89.26,0,0,452933,MetaSPAdes (SR),Stool
All MAGs,LQ,47-1_37xbin.75_sub.LR_stool,89.25,36.62,41.44,258328,MetaFlye2 (LR),Stool
All MAGs,MQ,C019-M22_stoolxbin.121.SR_stool,89.24,7.81,47.62,34329,MetaSPAdes (SR),Stool
All MAGs,MQ,19-1_N16x16.SR_stool,89.24,3.16,11.11,306668,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_66x39-2_66.018.SR_stool,89.24,1.69,83.33,60080,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_81xbin.91.SR_stool,89.24,1.58,0,68822,MetaSPAdes (SR),Stool
All MAGs,MQ,14-1_95_stoolxbin.90_sub.SR_stool,89.24,0.32,0,118359,MetaSPAdes (SR),Stool
All MAGs,MQ,47-1_7_stoolxbin.64.SR_stool,89.24,0.32,0,240524,MetaSPAdes (SR),Stool
All MAGs,MQ,19-2_10x19-2_early__19-2_10.004.LR_stool,89.24,0,0,3025081,MetaFlye2 (LR),Stool
All MAGs,MQ,19-2_12x19-2_early__19-2_12.004_sub.LR_stool,89.24,0,0,3025071,MetaFlye2 (LR),Stool
All MAGs,MQ,C047-M24xbin.37.LR_stool,89.24,0,0,313161,MetaFlye2 (LR),Stool
All MAGs,MQ,29-1_95xbin.101.SR_stool,89.23,3.08,0,122497,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_18x39-2_late__39-2_18.016.LR_stool,89.23,1.36,100,2496597,MetaFlye2 (LR),Stool
All MAGs,MQ,39-2_47x9.SR_stool,89.23,0.91,53.85,96446,MetaSPAdes (SR),Stool
All MAGs,MQ,40-2_94xbin.36.SR_stool,89.23,0.34,100,18702,MetaSPAdes (SR),Stool
All MAGs,MQ,C039-M24_stoolxbin.71.SR_stool,89.23,0.24,0,73149,MetaSPAdes (SR),Stool
All MAGs,LQ,C017-M23xbin.25_sub.LR_stool,89.22,41.89,20.29,277633,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_24x43-1_24.008_sub.SR_stool,89.22,0.63,0,135873,MetaSPAdes (SR),Stool
All MAGs,LQ,47-2_17xbin.49.SR_stool,89.21,10.99,6.82,29071,MetaSPAdes (SR),Stool
All MAGs,MQ,40-2_94xbin.88.SR_stool,89.21,3.38,0,79995,MetaSPAdes (SR),Stool
All MAGs,LQ,43-1_46x103_sub.SR_stool,89.2,14.02,23.91,16001,MetaSPAdes (SR),Stool
All MAGs,MQ,C017-M36xbin.40.SR_stool,89.2,0.26,0,21434,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_47_WCx24.SR_plate,89.19,1.75,13.33,35768,MetaSPAdes (SR),Plate
All MAGs,MQ,43-1_54x21.LR_stool,89.19,0,0,1097088,MetaFlye2 (LR),Stool
All MAGs,LQ,C029-M00xC029_FIXED__C029-M00.008_sub.LR_stool,89.18,33.23,56.82,299529,MetaFlye2 (LR),Stool
All MAGs,MQ,43-2_N15x41_sub.SR_stool,89.18,2.47,40,14829,MetaSPAdes (SR),Stool
All MAGs,MQ,39-1_94_DP_BAPcstx53.SR_plate,89.18,1.58,50,5808,MetaSPAdes (SR),Plate
All MAGs,MQ,19-2_95xbin.101.SR_stool,89.18,0.27,0,57392,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_5x20-2_5.011_sub.SR_stool,89.17,6.54,5.88,22197,MetaSPAdes (SR),Stool
All MAGs,MQ,17-2_11x12.LR_stool,89.17,0.42,0,326265,MetaFlye2 (LR),Stool
All MAGs,MQ,20-2_47xbin.59_sub.SR_stool,89.16,3.8,87.5,56867,MetaSPAdes (SR),Stool
All MAGs,MQ,19-1_95x32.SR_stool,89.16,1.01,50,31216,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_53x29-1_53.046.SR_stool,89.16,0.95,33.33,20466,MetaSPAdes (SR),Stool
All MAGs,LQ,39-2_94x39-2_94.054_sub.SR_stool,89.15,22.65,72,35619,MetaSPAdes (SR),Stool
All MAGs,MQ,C039-M24_stoolxC039-M24_stool.065.SR_stool,89.15,2.45,25,18242,MetaSPAdes (SR),Stool
All MAGs,MQ,40-1_6x2.LR_stool,89.15,1.89,100,162439,MetaFlye2 (LR),Stool
All MAGs,MQ,40-1_9x21.LR_stool,89.15,1.89,100,162453,MetaFlye2 (LR),Stool
All MAGs,LQ,47-1_37_stoolxbin.19_sub.SR_stool,89.14,56.44,73.33,53277,MetaSPAdes (SR),Stool
All MAGs,MQ,14-1_95x84.LR_stool,89.14,0,0,554407,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_46_BAPx43-1_46_BAP.006.SR_plate,89.13,9.04,17.86,16333,MetaSPAdes (SR),Plate
All MAGs,MQ,C043-M07xC043_FIXED__C043-M07.035.LR_stool,89.13,8.94,82.93,103207,MetaFlye2 (LR),Stool
All MAGs,MQ,14-1_N14_stoolxbin.29_sub.SR_stool,89.13,2.29,50,204766,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_67xbin.13_sub.SR_stool,89.13,0.53,100,27386,MetaSPAdes (SR),Stool
All MAGs,MQ,20-1_35x20-1_late__20-1_35.036.LR_stool,89.12,8.16,0,314053,MetaFlye2 (LR),Stool
All MAGs,MQ,C014-M00x10.LR_stool,89.12,7.48,78.57,164487,MetaFlye2 (LR),Stool
All MAGs,MQ,47-2_13x52_sub.LR_stool,89.12,5.26,5.56,792902,MetaFlye2 (LR),Stool
All MAGs,MQ,29-2_17x29-2_late__29-2_17.002_sub.LR_stool,89.12,3.4,100,735116,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_7_stoolx4.SR_stool,89.12,0.16,50,48844,MetaSPAdes (SR),Stool
All MAGs,MQ,19-1_12xbin.28.SR_stool,89.12,0,0,241304,MetaSPAdes (SR),Stool
All MAGs,MQ,C017-M00x114.SR_stool,89.11,6.49,33.33,34557,MetaSPAdes (SR),Stool
All MAGs,MQ,C014-M27xC014__C014-M27.041.LR_stool,89.11,6.05,0,1639258,MetaFlye2 (LR),Stool
All MAGs,MQ,19-1_95xbin.42.SR_stool,89.11,1.04,33.33,26261,MetaSPAdes (SR),Stool
All MAGs,MQ,C014-M36xC014__C014-M36.010.LR_stool,89.11,0.81,0,265576,MetaFlye2 (LR),Stool
All MAGs,MQ,C043-M36x6.LR_stool,89.1,0.19,0,268315,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_N11xbin.39.SR_stool,89.09,5.3,78.95,322789,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_53x38_sub.SR_stool,89.09,1.92,60,5970,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_2xbin.33.SR_stool,89.09,1.5,75,7615,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_N17xbin.40.SR_stool,89.09,1.25,16.67,11619,MetaSPAdes (SR),Stool
All MAGs,MQ,C020-M36xbin.50.LR_stool,89.09,1.01,0,411074,MetaFlye2 (LR),Stool
All MAGs,MQ,20-2_N9x31_sub.SR_stool,89.09,0.68,25,267320,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_33xbin.25.SR_stool,89.09,0,0,65990,MetaSPAdes (SR),Stool
All MAGs,MQ,14-1_95xbin.79.LR_stool,89.09,0,0,441054,MetaFlye2 (LR),Stool
All MAGs,MQ,20-1_97xbin.4.SR_stool,89.08,0.81,0,40399,MetaSPAdes (SR),Stool
All MAGs,MQ,40-1_35x98.LR_stool,89.08,0,0,240412,MetaFlye2 (LR),Stool
All MAGs,MQ,39-1_36_stoolx39-1_36_stool.056_sub.SR_stool,89.07,8.87,6.9,18245,MetaSPAdes (SR),Stool
All MAGs,MQ,C014-M36x157.SR_stool,89.07,0.67,100,9240,MetaSPAdes (SR),Stool
All MAGs,MQ,47-2_37_stoolxbin.105.SR_stool,89.07,0.19,0,26116,MetaSPAdes (SR),Stool
All MAGs,LQ,47-2_37_stoolxbin.110_sub.SR_stool,89.06,12.26,31.06,34604,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_15x29-1_15.007.SR_stool,89.06,1.84,40,593612,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_23x36.SR_stool,89.05,0,0,27982,MetaSPAdes (SR),Stool
All MAGs,LQ,C039-M06_stoolxC039-M06_stool.027_sub.SR_stool,89.04,22.68,5.77,80965,MetaSPAdes (SR),Stool
All MAGs,MQ,19-1_12x19-1_12.011.SR_stool,89.04,1.27,83.33,74392,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_10x1.LR_stool,89.04,1.18,0,2142508,MetaFlye2 (LR),Stool
All MAGs,MQ,C008-M36xbin.56_sub.SR_stool,89.04,0.67,0,74882,MetaSPAdes (SR),Stool
All MAGs,MQ,C014-M36xbin.32_sub.LR_stool,89.04,0,0,225161,MetaFlye2 (LR),Stool
All MAGs,MQ,C040-M00xbin.56.SR_stool,89.04,0,0,535756,MetaSPAdes (SR),Stool
All MAGs,LQ,20-2_54x32_sub.LR_stool,89.03,33.32,38.4,466798,MetaFlye2 (LR),Stool
All MAGs,LQ,17-2_16x17-2_late__17-2_16.020_sub.LR_stool,89.03,23.84,19.12,1075711,MetaFlye2 (LR),Stool
All MAGs,LQ,40-1_35x40-1_late__40-1_35.038.LR_stool,89.03,13.61,32.35,328989,MetaFlye2 (LR),Stool
All MAGs,MQ,43-2_36_stoolxbin.32_sub.SR_stool,89.03,2.82,16.67,50455,MetaSPAdes (SR),Stool
All MAGs,MQ,C020-M07_BAPxC020-M07_BAP.010.SR_plate,89.02,8.92,33.33,56873,MetaSPAdes (SR),Plate
All MAGs,MQ,43-1_81x43-1_late__43-1_81.001.LR_stool,89.02,7.12,58.54,368255,MetaFlye2 (LR),Stool
All MAGs,LQ,C008-M36xC008__C008-M36.016_sub.LR_stool,88.99,37.52,19.42,161102,MetaFlye2 (LR),Stool
All MAGs,MQ,20-2_76x11.LR_stool,88.99,4.14,29.41,292418,MetaFlye2 (LR),Stool
All MAGs,MQ,C020-M24xbin.11.SR_stool,88.99,1.23,0,188923,MetaSPAdes (SR),Stool
All MAGs,MQ,C020-M00xbin.75_sub.SR_stool,88.99,0.63,0,128238,MetaSPAdes (SR),Stool
All MAGs,MQ,47-2_37_BAPxbin.38.SR_plate,88.99,0.34,0,16808,MetaSPAdes (SR),Plate
All MAGs,MQ,47-2_37x8.LR_stool,88.98,6.68,5.88,85172,MetaFlye2 (LR),Stool
All MAGs,MQ,C029-M06xbin.37.LR_stool,88.98,1.17,0,404458,MetaFlye2 (LR),Stool
All MAGs,MQ,47-1_7_stoolxbin.56_sub.SR_stool,88.98,0.6,25.93,51021,MetaSPAdes (SR),Stool
All MAGs,MQ,17-1_36_WCx17-1_36_WC.007_sub.SR_plate,88.97,8.96,0,21533,MetaSPAdes (SR),Plate
All MAGs,LQ,39-2_13x31_sub.SR_stool,88.96,24.46,3.51,28147,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_24x43-1_late__43-1_24.036.LR_stool,88.96,6.12,74.19,536297,MetaFlye2 (LR),Stool
All MAGs,MQ,C019-M07_stoolxbin.33_sub.SR_stool,88.96,1.27,66.67,13153,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_34_BAPxbin.11.SR_plate,88.96,0.91,100,1246473,MetaSPAdes (SR),Plate
All MAGs,LQ,17-1_16_stoolx19.SR_stool,88.95,15.43,28.57,5210,MetaSPAdes (SR),Stool
All MAGs,MQ,C014-M06xbin.33.SR_stool,88.95,5.96,50,32988,MetaSPAdes (SR),Stool
All MAGs,MQ,17-1_16_stoolxbin.42.SR_stool,88.95,0,0,234034,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_41x96.SR_stool,88.95,0,0,25520,MetaSPAdes (SR),Stool
All MAGs,MQ,29-2_36_LKVxbin.3_sub.SR_plate,88.94,7.77,80,690370,MetaSPAdes (SR),Plate
All MAGs,MQ,47-2_88x47-2_late__47-2_88.009.LR_stool,88.93,5.93,41.67,41609,MetaFlye2 (LR),Stool
All MAGs,MQ,47-1_17x47-1_17.017.SR_stool,88.93,1.68,25,80982,MetaSPAdes (SR),Stool
All MAGs,MQ,40-1_35_stoolx64_sub.SR_stool,88.93,0.67,0,224204,MetaSPAdes (SR),Stool
All MAGs,MQ,19-2_95xbin.24.SR_stool,88.93,0,0,113712,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_47x149_sub.SR_stool,88.93,0,0,295476,MetaSPAdes (SR),Stool
All MAGs,MQ,17-1_6xbin.20.LR_stool,88.92,3.36,54.55,3261037,MetaFlye2 (LR),Stool
All MAGs,MQ,43-2_94xbin.57_sub.SR_stool,88.92,1.27,0,30995,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_95x29-1_late__29-1_95.016.LR_stool,88.91,5.03,33.33,578436,MetaFlye2 (LR),Stool
All MAGs,MQ,39-1_36_stoolxbin.13.SR_stool,88.91,2.01,0,109317,MetaSPAdes (SR),Stool
All MAGs,MQ,40-1_9_DP_BAPcstxbin.7_sub.SR_plate,88.91,1.29,66.67,7385,MetaSPAdes (SR),Plate
All MAGs,MQ,C043-M01x51.LR_stool,88.91,0.63,0,268311,MetaFlye2 (LR),Stool
All MAGs,MQ,39-1_94x39-1_late__39-1_94.046.LR_stool,88.91,0,0,3173172,MetaFlye2 (LR),Stool
All MAGs,MQ,29-1_76xbin.60.SR_stool,88.9,1.19,33.33,10261,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_N14xbin.3.SR_stool,88.9,0.71,66.67,359168,MetaSPAdes (SR),Stool
All MAGs,MQ,40-1_93x40-1_late__40-1_93.057.LR_stool,88.9,0.62,0,610025,MetaFlye2 (LR),Stool
All MAGs,MQ,40-1_35_stoolx136_sub.SR_stool,88.9,0.2,66.67,159663,MetaSPAdes (SR),Stool
All MAGs,MQ,08-1_N9x37.SR_stool,88.89,3.14,0,318449,MetaSPAdes (SR),Stool
All MAGs,MQ,C039-M00xbin.24_sub.SR_stool,88.89,2.64,28.57,18340,MetaSPAdes (SR),Stool
All MAGs,MQ,40-1_93x62.SR_stool,88.89,2.18,50,29070,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_14_DP_LKVxbin.2.SR_plate,88.89,0.84,0,29644,MetaSPAdes (SR),Plate
All MAGs,MQ,17-1_N10_stoolx43.SR_stool,88.89,0.78,50,123526,MetaSPAdes (SR),Stool
All MAGs,MQ,17-2_99_stoolx17-2_99_stool.079.SR_stool,88.89,0.27,0,33804,MetaSPAdes (SR),Stool
All MAGs,MQ,17-1_16_stoolx31_sub.SR_stool,88.89,0.19,100,63454,MetaSPAdes (SR),Stool
All MAGs,MQ,08-2_N6x08-2_early__08-2_N6.014_sub.LR_stool,88.89,0,0,2118755,MetaFlye2 (LR),Stool
All MAGs,MQ,C040-M00xbin.76.SR_stool,88.89,0,0,176208,MetaSPAdes (SR),Stool
All MAGs,MQ,19-1_35_stoolxbin.11_sub.SR_stool,88.88,2.18,100,15735,MetaSPAdes (SR),Stool
All MAGs,MQ,C020-M07x40.LR_stool,88.88,1.01,0,411044,MetaFlye2 (LR),Stool
All MAGs,MQ,19-1_12_DP_LKVx59.SR_plate,88.87,0,0,45007,MetaSPAdes (SR),Plate
All MAGs,LQ,43-1_66_BAPx43-1_66_BAP.006.SR_plate,88.86,14.45,0,11279,MetaSPAdes (SR),Plate
All MAGs,MQ,20-1_14xbin.55_sub.SR_stool,88.85,0.12,0,530350,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_90xbin.40.LR_stool,88.85,0,0,560528,MetaFlye2 (LR),Stool
All MAGs,MQ,17-2_6_stoolx6.SR_stool,88.84,3.36,14.29,48558,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_66x8.LR_stool,88.84,1.89,66.67,354350,MetaFlye2 (LR),Stool
All MAGs,MQ,20-2_10x20-2_early__20-2_10.011.LR_stool,88.84,0,0,864429,MetaFlye2 (LR),Stool
All MAGs,MQ,47-1_17xbin.26.SR_stool,88.83,5.91,52.38,47263,MetaSPAdes (SR),Stool
All MAGs,MQ,47-1_7xbin.14.LR_stool,88.82,5.7,95,469495,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_90x43-1_90.015.SR_stool,88.82,5.06,84.21,56244,MetaSPAdes (SR),Stool
All MAGs,MQ,C047-M24x33.LR_stool,88.82,5.06,100,116448,MetaFlye2 (LR),Stool
All MAGs,MQ,20-2_88xbin.17_sub.SR_stool,88.82,3.38,28.57,36396,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_36x56.SR_stool,88.82,1.34,33.33,40728,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_21x43-1_21_WC_43-1_21_WC.003.LR_plate,88.82,0.5,0,163608,MetaFlye2 (LR),Plate
All MAGs,MQ,17-1_16_stoolxbin.17.SR_stool,88.82,0,0,216481,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_13xbin.8.SR_stool,88.81,0.34,0,40413,MetaSPAdes (SR),Stool
All MAGs,MQ,39-1_36x33.LR_stool,88.81,0,0,278567,MetaFlye2 (LR),Stool
All MAGs,LQ,C039-M24_stoolxbin.52.SR_stool,88.8,10.6,3.77,31674,MetaSPAdes (SR),Stool
All MAGs,MQ,C043-M24xC043-M24.042_sub.SR_stool,88.8,9.29,14.29,27553,MetaSPAdes (SR),Stool
All MAGs,MQ,14-2_11xbin.3.LR_stool,88.8,8.08,78.79,389888,MetaFlye2 (LR),Stool
All MAGs,MQ,08-2_11x08-2_11.021_sub.SR_stool,88.8,6.43,0,132221,MetaSPAdes (SR),Stool
All MAGs,MQ,C014-M27xbin.76.LR_stool,88.8,2.97,100,278798,MetaFlye2 (LR),Stool
All MAGs,MQ,19-1_95x129.SR_stool,88.8,0.69,0,22991,MetaSPAdes (SR),Stool
All MAGs,LQ,C039-M06_stoolxC039-M06_stool.035.SR_stool,88.79,50.94,88.46,70206,MetaSPAdes (SR),Stool
All MAGs,LQ,47-1_37_stoolxbin.53_sub.SR_stool,88.79,43.16,86.96,40788,MetaSPAdes (SR),Stool
All MAGs,LQ,47-2_37_stoolx47-2_37_stool.031_sub.SR_stool,88.79,15.16,91.67,98726,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_76xbin.31_sub.LR_stool,88.78,9.5,61.76,216642,MetaFlye2 (LR),Stool
All MAGs,MQ,43-1_66xbin.10.SR_stool,88.78,4.55,18.75,49652,MetaSPAdes (SR),Stool
All MAGs,MQ,08-2_36_stoolx8_sub.SR_stool,88.78,0.82,0,57216,MetaSPAdes (SR),Stool
All MAGs,LQ,29-1_76x29-1_76.022_sub.SR_stool,88.77,58.65,43.75,73046,MetaSPAdes (SR),Stool
All MAGs,MQ,39-1_94xbin.3.SR_stool,88.77,3.16,0,79407,MetaSPAdes (SR),Stool
All MAGs,MQ,C029-M24_stoolxbin.69.SR_stool,88.77,2.25,16.67,20052,MetaSPAdes (SR),Stool
All MAGs,MQ,08-2_9xbin.45.SR_stool,88.77,1.75,0,25729,MetaSPAdes (SR),Stool
All MAGs,MQ,08-1_N9xbin.12.SR_stool,88.77,1.41,0,43134,MetaSPAdes (SR),Stool
All MAGs,MQ,39-1_N14xbin.17.SR_stool,88.77,1.27,50,62962,MetaSPAdes (SR),Stool
All MAGs,LQ,08-1_6x08-1_early__08-1_6.015_sub.LR_stool,88.76,17.99,53.09,235723,MetaFlye2 (LR),Stool
All MAGs,MQ,C047-M07x63.LR_stool,88.76,2.68,75,212789,MetaFlye2 (LR),Stool
All MAGs,MQ,C039-M00xbin.18.SR_stool,88.74,3.23,33.33,11434,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_N14_CMBcst_WCx18.SR_plate,88.72,1.42,25,8192,MetaSPAdes (SR),Plate
All MAGs,MQ,40-1_93x103.SR_stool,88.72,0.25,0,27902,MetaSPAdes (SR),Stool
All MAGs,LQ,39-1_N14x39-1_N14.032_sub.SR_stool,88.71,69.12,2.87,12865,MetaSPAdes (SR),Stool
All MAGs,LQ,C020-M07xbin.58_sub.LR_stool,88.71,54.91,60.84,96122,MetaFlye2 (LR),Stool
All MAGs,MQ,20-2_39xbin.23.SR_stool,88.71,4.84,83.33,87643,MetaSPAdes (SR),Stool
All MAGs,MQ,C040-M00x69.SR_stool,88.71,2.68,40,8158,MetaSPAdes (SR),Stool
All MAGs,MQ,C014-M27_stoolxbin.17.SR_stool,88.71,0.27,0,75200,MetaSPAdes (SR),Stool
All MAGs,MQ,08-2_95x15.SR_stool,88.7,3.98,7.14,53351,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_14x57.SR_stool,88.7,2.55,25,19140,MetaSPAdes (SR),Stool
All MAGs,MQ,C020-M00xC020__C020-M00.019.LR_stool,88.7,1.34,0,158922,MetaFlye2 (LR),Stool
All MAGs,MQ,C039-M00x8.SR_stool,88.7,1.02,66.67,13610,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_24x39-2_late__39-2_24.034.LR_stool,88.7,0,0,2330832,MetaFlye2 (LR),Stool
All MAGs,MQ,20-2_97xbin.9.LR_stool,88.69,5.56,36.84,292291,MetaFlye2 (LR),Stool
All MAGs,MQ,39-2_N14_CMBcst_WCx39-2_N14_CMBcst_WC.002.SR_plate,88.69,5.17,60,143051,MetaSPAdes (SR),Plate
All MAGs,LQ,8-2_11_CMBcst_WCxbin.3.SR_plate,88.68,11.4,80.77,76014,MetaSPAdes (SR),Plate
All MAGs,MQ,14-1_11_stoolxbin.52_sub.SR_stool,88.68,2.96,16.67,20817,MetaSPAdes (SR),Stool
All MAGs,MQ,20-1_35_stoolx20-1_35_stool.033_sub.SR_stool,88.68,1.89,0,333055,MetaSPAdes (SR),Stool
All MAGs,MQ,C008-M06_BAPxC008-M06_BAP.007.SR_plate,88.68,1.42,50,68337,MetaSPAdes (SR),Plate
All MAGs,MQ,20-2_12x20-2_12.025.SR_stool,88.68,0.94,0,99542,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_81x43-1_81.042_sub.SR_stool,88.68,0,0,73217,MetaSPAdes (SR),Stool
All MAGs,MQ,C043-M24xbin.51.SR_stool,88.68,0,0,68265,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_76xbin.49_sub.SR_stool,88.67,5.34,6.67,24303,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_47xbin.13.LR_stool,88.67,1.02,0,271687,MetaFlye2 (LR),Stool
All MAGs,MQ,17-2_36_BAPx26.SR_plate,88.66,1.01,100,15700,MetaSPAdes (SR),Plate
All MAGs,MQ,C017-M00x4.LR_stool,88.66,0,0,572511,MetaFlye2 (LR),Stool
All MAGs,LQ,40-1_93x181_sub.SR_stool,88.65,22.82,0,45122,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_42x29-1_late__29-1_42.002.LR_stool,88.65,9.85,46.15,143465,MetaFlye2 (LR),Stool
All MAGs,MQ,20-2_10x41.SR_stool,88.65,4.94,18.18,5000,MetaSPAdes (SR),Stool
All MAGs,MQ,C039-M24_stoolxbin.64.SR_stool,88.65,0.71,0,350091,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_47x29.SR_stool,88.65,0.68,0,31907,MetaSPAdes (SR),Stool
All MAGs,LQ,08-2_14x08-2_14.016_sub.SR_stool,88.64,11.52,24.53,1786591,MetaSPAdes (SR),Stool
All MAGs,MQ,47-2_88x37.SR_stool,88.64,0.7,0,17436,MetaSPAdes (SR),Stool
All MAGs,MQ,C029-M00_stoolx48_sub.SR_stool,88.62,1.34,33.33,19172,MetaSPAdes (SR),Stool
All MAGs,MQ,47-1_N13x99_sub.SR_stool,88.61,1.66,0,93462,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_15x34.SR_stool,88.61,1.44,28.57,374649,MetaSPAdes (SR),Stool
All MAGs,MQ,08-2_95xbin.14_sub.LR_stool,88.61,0.63,100,768836,MetaFlye2 (LR),Stool
All MAGs,MQ,08-1_11x12_sub.LR_stool,88.61,0.23,0,451028,MetaFlye2 (LR),Stool
All MAGs,MQ,08-1_9xbin.6_sub.LR_stool,88.61,0,0,573452,MetaFlye2 (LR),Stool
All MAGs,MQ,19-2_10_CMBcst_WCx19-2_10_CMBcst_WC.005_sub.SR_plate,88.61,0,0,52260,MetaSPAdes (SR),Plate
All MAGs,MQ,39-2_N11x39-2_N11.022_sub.SR_stool,88.61,0,0,96944,MetaSPAdes (SR),Stool
All MAGs,LQ,C043-M07xC043_FIXED__C043-M07.038.LR_stool,88.6,26.29,42.86,367845,MetaFlye2 (LR),Stool
All MAGs,LQ,19-2_95x28_sub.LR_stool,88.6,14.91,52.17,255848,MetaFlye2 (LR),Stool
All MAGs,MQ,47-2_13x29_sub.SR_stool,88.6,2.49,36.36,91984,MetaSPAdes (SR),Stool
All MAGs,MQ,39-2_10_stoolx38.SR_stool,88.6,0.58,0,1498501,MetaSPAdes (SR),Stool
All MAGs,MQ,C020-M36xbin.68.LR_stool,88.6,0.58,100,281914,MetaFlye2 (LR),Stool
All MAGs,MQ,C020-M24xbin.69.LR_stool,88.6,0.58,100,281907,MetaFlye2 (LR),Stool
All MAGs,MQ,29-1_18_stoolx72_sub.SR_stool,88.6,0,0,158621,MetaSPAdes (SR),Stool
All MAGs,LQ,19-2_95x7_sub.SR_stool,88.59,46.36,20.44,32997,MetaSPAdes (SR),Stool
All MAGs,MQ,20-2_97xbin.36.LR_stool,88.59,7.38,66.67,259255,MetaFlye2 (LR),Stool
All MAGs,MQ,20-2_97_DP_BAPcstxbin.15_sub.SR_plate,88.59,2.83,25,15343,MetaSPAdes (SR),Plate
All MAGs,MQ,17-1_100_stoolxbin.71_sub.SR_stool,88.59,2.18,50,31660,MetaSPAdes (SR),Stool
All MAGs,MQ,20-1_97xbin.56_sub.SR_stool,88.59,1.5,0,86789,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_95xbin.34.LR_stool,88.59,1.34,0,226164,MetaFlye2 (LR),Stool
All MAGs,MQ,19-2_36_stoolx19-2_36_stool.035.SR_stool,88.59,1.04,14.29,185429,MetaSPAdes (SR),Stool
All MAGs,MQ,29-1_53xbin.3.LR_stool,88.59,0.67,0,226149,MetaFlye2 (LR),Stool
All MAGs,MQ,19-1_95xbin.15.SR_stool,88.59,0,0,365653,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_73xbin.61.SR_stool,88.59,0,0,41408,MetaSPAdes (SR),Stool
All MAGs,MQ,C040-M36xbin.33.SR_stool,88.59,0,0,311311,MetaSPAdes (SR),Stool
All MAGs,MQ,C014-M00_stoolxbin.79.SR_stool,88.59,0,0,29701,MetaSPAdes (SR),Stool
All MAGs,LQ,40-2_35_stoolx40-2_35_stool.020.SR_stool,88.58,16.95,35.24,194246,MetaSPAdes (SR),Stool
All MAGs,MQ,43-1_66x8.SR_stool,88.58,2.21,20,17503,MetaSPAdes (SR),Stool
All MAGs,MQ,14-2_95_BAPx9.SR_plate,88.58,1.81,50,7597,MetaSPAdes (SR),Plate
All MAGs,MQ,C020-M07xbin.38.SR_stool,88.58,0.81,0,61424,MetaSPAdes (SR),Stool
All MAGs,MQ,14-1_95xbin.92.LR_stool,88.58,0.63,0,648212,MetaFlye2 (LR),Stool
All MAGs,MQ,39-1_94_DP_BAPcstx10.SR_plate,88.57,2.14,0,30213,MetaSPAdes (SR),Plate
All MAGs,LQ,20-2_54_stoolx63_sub.SR_stool,88.56,14.25,26.09,16538,MetaSPAdes (SR),Stool
