MAG,Individual,LoPthruTP2,Aggregate_Adjusted_popSNP_Count,Taxa,PersistingMAG_ct,Unique_DataPoint_ct,TP1,First_Recorded_TP,LastMOL_lqfood,First_recorded_TP_Weaning,TP2_Weaning,Group,Initial_Colonization
20-2_14x16.SR_stool.fasta,20-2,0.916666667,12.08166761,Phocaeicola vulgatus,10,53,22,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
47-2_17_DPx39.LR_plate.fasta,47-2,6.25,12.48575358,Phocaeicola vulgatus,10,53,88,13,14,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
8-2_11_DP_BAPcstx10.SR_plate.fasta,2-Aug,7.166666667,20.28759277,Phocaeicola vulgatus,10,53,95,9,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_14x16.SR_stool.fasta,20-2,1,21.14643931,Phocaeicola vulgatus,10,53,23,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
14-2_95xbin.33.LR_stool.fasta,14-2,7.416666667,21.68734379,Phocaeicola vulgatus,10,53,95,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_12_LKVxbin.5_sub.SR_plate.fasta,43-1,2.75,21.9498218,Phocaeicola vulgatus,10,53,40,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_12_LKVxbin.5_sub.SR_plate.fasta,43-1,3.25,28.90133356,Phocaeicola vulgatus,10,53,46,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_14x16.SR_stool.fasta,20-2,2,36.6517347,Phocaeicola vulgatus,10,53,35,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-1_97x8-1_late__08-1_97.002.LR_stool.fasta,1-Aug,0.416666667,37.19804305,Phocaeicola vulgatus,10,53,14,9,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_12_LKVxbin.5_sub.SR_plate.fasta,43-1,4.916666667,37.48187492,Phocaeicola vulgatus,10,53,66,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_12_LKVxbin.5_sub.SR_plate.fasta,43-1,5.5,39.60324244,Phocaeicola vulgatus,10,53,73,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
14-1_6xbin.8.LR_stool.fasta,14-1,7.416666667,41.96625527,Phocaeicola vulgatus,10,53,95,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-1_97x8-1_late__08-1_97.002.LR_stool.fasta,1-Aug,2.25,57.35106363,Phocaeicola vulgatus,10,53,36,9,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_12_LKVxbin.5_sub.SR_plate.fasta,43-1,6.166666667,61.15004356,Phocaeicola vulgatus,10,53,81,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_14x16.SR_stool.fasta,20-2,2.333333333,62.83553921,Phocaeicola vulgatus,10,53,39,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_14x16.SR_stool.fasta,20-2,3,68.88836169,Phocaeicola vulgatus,10,53,47,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_12_LKVxbin.5_sub.SR_plate.fasta,43-1,6.916666667,71.70350376,Phocaeicola vulgatus,10,53,90,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-1_97x8-1_late__08-1_97.002.LR_stool.fasta,1-Aug,7.333333333,72.47364873,Phocaeicola vulgatus,10,53,97,9,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_14x16.SR_stool.fasta,20-2,3.583333333,78.99282824,Phocaeicola vulgatus,10,53,54,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_14x16.SR_stool.fasta,20-2,4.416666667,83.53593335,Phocaeicola vulgatus,10,53,64,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_14x16.SR_stool.fasta,20-2,5.416666667,85.55235296,Phocaeicola vulgatus,10,53,76,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_14x16.SR_stool.fasta,20-2,6.416666667,96.6351714,Phocaeicola vulgatus,10,53,88,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_14x16.SR_stool.fasta,20-2,7.166666667,113.9489264,Phocaeicola vulgatus,10,53,97,11,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-2_8xbin.17.SR_stool.fasta,43-2,0.583333333,0,Prevotella copri,6,37,15,8,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
47-2_88xbin.68.SR_stool.fasta,47-2,0.583333333,0,Prevotella copri,6,37,17,10,14,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-2_8xbin.17.SR_stool.fasta,43-2,2.333333333,0,Prevotella copri,6,37,36,8,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_8_DP_LKVxbin.1.SR_plate.fasta,43-1,0.583333333,1.007497629,Prevotella copri,6,37,14,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_8_DP_LKVxbin.1.SR_plate.fasta,43-1,1.166666667,2.016932084,Prevotella copri,6,37,21,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
47-2_88xbin.68.SR_stool.fasta,47-2,2.25,2.558896325,Prevotella copri,6,37,37,10,14,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_8_DP_LKVxbin.1.SR_plate.fasta,43-1,3.25,3.052108392,Prevotella copri,6,37,46,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_10_LKVxbin.1.SR_plate.fasta,39-2,0.833333333,4.017611762,Prevotella copri,6,37,13,3,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
47-2_88xbin.68.SR_stool.fasta,47-2,6.5,4.574609412,Prevotella copri,6,37,88,10,14,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-1_36x65.LR_stool.fasta,39-1,0.5,7.0125211,Prevotella copri,6,37,14,8,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_10_LKVxbin.1.SR_plate.fasta,39-2,1.25,7.029375549,Prevotella copri,6,37,18,3,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-1_36x65.LR_stool.fasta,39-1,2.333333333,8.014569133,Prevotella copri,6,37,36,8,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_10_LKVxbin.1.SR_plate.fasta,39-2,1.75,8.76967837,Prevotella copri,6,37,24,3,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_10_LKVxbin.1.SR_plate.fasta,39-2,2.75,14.79756813,Prevotella copri,6,37,36,3,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
47-1_37_LKVxbin.7.SR_plate.fasta,47-1,6.75,19.70664689,Prevotella copri,6,37,88,7,14,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_10_LKVxbin.1.SR_plate.fasta,39-2,3.666666667,20.84546178,Prevotella copri,6,37,47,3,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_10_LKVxbin.1.SR_plate.fasta,39-2,5.25,24.88979114,Prevotella copri,6,37,66,3,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_8_DP_LKVxbin.1.SR_plate.fasta,43-1,3.916666667,25.75846853,Prevotella copri,6,37,54,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_10_LKVxbin.1.SR_plate.fasta,39-2,5.916666667,27.80479253,Prevotella copri,6,37,74,3,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_10_LKVxbin.1.SR_plate.fasta,39-2,7.083333333,29.81836341,Prevotella copri,6,37,88,3,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_8_DP_LKVxbin.1.SR_plate.fasta,43-1,4.916666667,36.97500823,Prevotella copri,6,37,66,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_8_DP_LKVxbin.1.SR_plate.fasta,43-1,5.5,55.53599909,Prevotella copri,6,37,73,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_8_DP_LKVxbin.1.SR_plate.fasta,43-1,6.166666667,57.58942468,Prevotella copri,6,37,81,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
43-1_8_DP_LKVxbin.1.SR_plate.fasta,43-1,6.916666667,65.72245581,Prevotella copri,6,37,90,7,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
40-2_16x61.SR_stool.fasta,40-2,0.25,0,Ruminococcus bicirculans,6,20,16,13,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-2_11x80.SR_stool.fasta,2-Aug,2.25,9.315934887,Ruminococcus bicirculans,6,20,36,9,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
17-2_99_stoolx155.SR_stool.fasta,17-2,0.25,1.511096919,Ruminococcus bromii,8,26,16,13,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
17-2_11x2_sub.LR_stool.fasta,17-2,0.416666667,0,Sellimonas intestinalis,13,49,16,11,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
19-1_10x27.LR_stool.fasta,19-1,0.5,0,Sellimonas intestinalis,13,49,16,10,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
19-1_10x27.LR_stool.fasta,19-1,2.083333333,0,Sellimonas intestinalis,13,49,35,10,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_13xbin.48.SR_stool.fasta,39-2,0.25,2.010129349,Sellimonas intestinalis,13,49,13,10,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_13xbin.48.SR_stool.fasta,39-2,0.333333333,3.280501599,Sellimonas intestinalis,13,49,14,10,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
40-1_15x7.LR_stool.fasta,40-1,0.75,11.34511553,Sellimonas intestinalis,13,49,15,6,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_13xbin.48.SR_stool.fasta,39-2,0.833333333,12.49221935,Sellimonas intestinalis,13,49,20,10,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-2_9xbin.19.LR_stool.fasta,2-Aug,0.666666667,13.41693014,Sellimonas intestinalis,13,49,14,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_13xbin.48.SR_stool.fasta,39-2,1.166666667,17.09212111,Sellimonas intestinalis,13,49,24,10,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
19-2_10x56.SR_stool.fasta,19-2,2.166666667,17.45163853,Sellimonas intestinalis,13,49,36,10,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
17-1_36x53.LR_stool.fasta,17-1,0.5,19.15337948,Sellimonas intestinalis,13,49,16,10,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
39-2_13xbin.48.SR_stool.fasta,39-2,2.166666667,19.54817974,Sellimonas intestinalis,13,49,36,10,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-1_11x56.SR_stool.fasta,20-1,0.5,20.15202858,Sellimonas intestinalis,13,49,14,8,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
40-2_35x37.LR_stool.fasta,40-2,2.416666667,20.66560473,Sellimonas intestinalis,13,49,35,6,13,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_9x0.LR_stool.fasta,20-2,0.583333333,22.08069496,Sellimonas intestinalis,13,49,12,5,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-2_9xbin.19.LR_stool.fasta,2-Aug,2.5,28.56774583,Sellimonas intestinalis,13,49,36,6,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_9x0.LR_stool.fasta,20-2,0.666666667,35.31295326,Sellimonas intestinalis,13,49,13,5,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_9x0.LR_stool.fasta,20-2,0.75,48.64323262,Sellimonas intestinalis,13,49,14,5,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_9x0.LR_stool.fasta,20-2,0.833333333,65.87646,Sellimonas intestinalis,13,49,15,5,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_9x0.LR_stool.fasta,20-2,1.083333333,72.38334708,Sellimonas intestinalis,13,49,18,5,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_9x0.LR_stool.fasta,20-2,1.416666667,73.47093759,Sellimonas intestinalis,13,49,22,5,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_9x0.LR_stool.fasta,20-2,2.5,96.08291934,Sellimonas intestinalis,13,49,35,5,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_9x0.LR_stool.fasta,20-2,2.833333333,117.8128552,Sellimonas intestinalis,13,49,39,5,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
08-2_9x44.SR_stool.fasta,2-Aug,0.416666667,0,Streptococcus salivarius,7,15,14,9,11,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
19-2_12x31.LR_stool.fasta,19-2,0.5,3.992925981,Streptococcus salivarius,7,15,16,10,12,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
47-2_13x47-2_13.004.SR_stool.fasta,47-2,0.333333333,0,Streptococcus sp.,5,10,17,13,14,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
47-2_17_DPx7_sub.LR_plate.fasta,47-2,0.333333333,0,Streptococcus sp.,5,10,17,13,14,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
47-1_13x9.LR_stool.fasta,47-1,0.833333333,7.462155155,Streptococcus sp.,5,10,17,7,14,before,after,"02 Colonized before WN, timepoint after WN",04 Before weaning
20-2_14xbin.43.LR_stool.fasta,20-2,0,0,[Ruminococcus] gnavus,13,34,14,14,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_14xbin.43.LR_stool.fasta,20-2,0.083333333,1.003289156,[Ruminococcus] gnavus,13,34,15,14,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_14xbin.43.LR_stool.fasta,20-2,0.333333333,12.04187853,[Ruminococcus] gnavus,13,34,18,14,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_14xbin.43.LR_stool.fasta,20-2,0.75,15.12759044,[Ruminococcus] gnavus,13,34,23,14,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_18_stoolx29-1_18_stool.014.SR_stool.fasta,29-1,0,0,Acutalibacteraceae bacterium,13,33,17,17,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_18_stoolx29-1_18_stool.015_sub.SR_stool.fasta,29-1,0,0,Acutalibacteraceae bacterium,13,33,17,17,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
47-2_88xbin.47.SR_stool.fasta,47-2,0,0,Acutalibacteraceae bacterium,13,33,17,17,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_22x20-2_22.022.SR_stool.fasta,20-2,0,0,Acutalibacteraceae bacterium,13,33,22,22,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
47-1_88x19_sub.SR_stool.fasta,47-1,0,0,Acutalibacteraceae bacterium,13,33,37,37,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_74xbin.29.SR_stool.fasta,39-2,0,0,Acutalibacteraceae bacterium,13,33,52,52,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_88x39-2_late__39-2_88.002.LR_stool.fasta,39-2,0,0,Acutalibacteraceae bacterium,13,33,66,66,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_94x134.SR_stool.fasta,39-2,0,0,Acutalibacteraceae bacterium,13,33,66,66,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_90xbin.35.SR_stool.fasta,43-1,0,0,Acutalibacteraceae bacterium,13,33,73,73,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_18_stoolx29-1_18_stool.015_sub.SR_stool.fasta,29-1,0.083333333,0,Acutalibacteraceae bacterium,13,33,18,17,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_18_stoolx29-1_18_stool.015_sub.SR_stool.fasta,29-1,0.25,0,Acutalibacteraceae bacterium,13,33,20,17,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_88x39-2_late__39-2_88.002.LR_stool.fasta,39-2,0.666666667,0,Acutalibacteraceae bacterium,13,33,74,66,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_88x39-2_late__39-2_88.002.LR_stool.fasta,39-2,1.833333333,1.00481527,Acutalibacteraceae bacterium,13,33,88,66,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_22x20-2_22.022.SR_stool.fasta,20-2,0.083333333,1.013262076,Acutalibacteraceae bacterium,13,33,23,22,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_74xbin.29.SR_stool.fasta,39-2,1.166666667,1.095814176,Acutalibacteraceae bacterium,13,33,66,52,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_90xbin.35.SR_stool.fasta,43-1,0.666666667,1.275594512,Acutalibacteraceae bacterium,13,33,81,73,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
47-2_88xbin.47.SR_stool.fasta,47-2,1.666666667,2.133989321,Acutalibacteraceae bacterium,13,33,37,17,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_74xbin.29.SR_stool.fasta,39-2,1.833333333,3.360831257,Acutalibacteraceae bacterium,13,33,74,52,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_94x134.SR_stool.fasta,39-2,2.333333333,3.737846029,Acutalibacteraceae bacterium,13,33,94,66,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_90xbin.35.SR_stool.fasta,43-1,1.416666667,3.873302799,Acutalibacteraceae bacterium,13,33,90,73,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_22x20-2_22.022.SR_stool.fasta,20-2,2.666666667,11.32140899,Acutalibacteraceae bacterium,13,33,54,22,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
47-1_88x19_sub.SR_stool.fasta,47-1,4.25,12.81142262,Acutalibacteraceae bacterium,13,33,88,37,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_18_stoolx29-1_18_stool.014.SR_stool.fasta,29-1,0.25,16.54095313,Acutalibacteraceae bacterium,13,33,20,17,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
39-2_74xbin.29.SR_stool.fasta,39-2,3,19.99514371,Acutalibacteraceae bacterium,13,33,88,52,12,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
47-2_88xbin.47.SR_stool.fasta,47-2,5.916666667,21.39500911,Acutalibacteraceae bacterium,13,33,88,17,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_33x29-1_33.009.SR_stool.fasta,29-1,0,0,Akkermansia muciniphila,7,22,17,17,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_33x29-1_33.009.SR_stool.fasta,29-1,0.25,1.508546331,Akkermansia muciniphila,7,22,20,17,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_33x29-1_33.009.SR_stool.fasta,29-1,0.5,8.458396176,Akkermansia muciniphila,7,22,23,17,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_22x1_sub.SR_stool.fasta,20-2,0,0,Alistipes finegoldii,8,29,12,12,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
20-2_22xbin.6.SR_stool.fasta,20-2,0,0,Alistipes finegoldii,8,29,12,12,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
29-1_23x86.SR_stool.fasta,29-1,0,0,Alistipes finegoldii,8,29,15,15,14,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
43-1_17x8.SR_stool.fasta,43-1,0,0,Alistipes finegoldii,8,29,16,16,11,after,after,"03 Colonized after WN, timepoint after WN",05 After weaning
