MAG,LoPthruTP2,Aggregate_Adjusted_popSNP_Count,First_TP,TP2,LastMOL_lqfood,Initial_Colonization,Group
39-2_47xbin.98_sub.SR_stool.fasta,0.5,1.764,41,47,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52_BAPxbin.6.SR_plate.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_52_BAPxbin.6.SR_plate.fasta,0.083333333,1.597,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_52_BAPxbin.6.SR_plate.fasta,0.333333333,18.415,7,11,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_52_BAPxbin.6.SR_plate.fasta,1.083333333,27.49,7,20,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_52_BAPxbin.6.SR_plate.fasta,1.416666667,35.197,7,24,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_52_BAPxbin.6.SR_plate.fasta,3.75,39.628,7,52,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_52_BAPxbin.6.SR_plate.fasta,4.916666667,41.107,7,66,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_52_BAPxbin.6.SR_plate.fasta,5.583333333,45.565,7,74,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_52_BAPxbin.6.SR_plate.fasta,6.75,71.406,7,88,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_52_BAPxbin.6.SR_plate.fasta,7.25,74.41,7,94,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_52_WCx39-2_52_WC.001.SR_plate.fasta,0,0,20,20,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52_WCx39-2_52_WC.001.SR_plate.fasta,1.333333333,5.914,20,36,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52_WCx39-2_52_WC.001.SR_plate.fasta,2.25,8.819,20,47,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52_WCx39-2_52_WC.001.SR_plate.fasta,2.666666667,10.271,20,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52_WCx39-2_52_WC.001.SR_plate.fasta,6.166666667,29.146,20,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52x31.SR_stool.fasta,0,0,10,10,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_52x31.SR_stool.fasta,0.666666667,1.315,10,18,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_52x39-2_52.012.SR_stool.fasta,0,0,41,41,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52x39-2_52.012.SR_stool.fasta,0.5,2.206,41,47,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52x39-2_52.015_sub.SR_stool.fasta,0,0,74,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52x39-2_52.015_sub.SR_stool.fasta,1.666666667,2.82,74,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.24.SR_stool.fasta,0,0,36,36,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.24.SR_stool.fasta,0.416666667,2.215,36,41,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.24.SR_stool.fasta,0.916666667,4.433,36,47,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.24.SR_stool.fasta,2.5,14.168,36,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.28.SR_stool.fasta,0,0,13,13,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.28.SR_stool.fasta,0.583333333,20.35,13,20,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.28.SR_stool.fasta,2.333333333,29.349,13,41,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.28.SR_stool.fasta,3.25,32.339,13,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.28.SR_stool.fasta,6.75,34.319,13,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.56.SR_stool.fasta,0,0,52,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.56.SR_stool.fasta,1.166666667,0,52,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.56.SR_stool.fasta,1.833333333,0,52,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.56.SR_stool.fasta,3,4.643,52,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.56.SR_stool.fasta,3.5,6.125,52,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.74.SR_stool.fasta,0,0,52,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.74.SR_stool.fasta,3,2.456,52,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_52xbin.74.SR_stool.fasta,3.5,3.78,52,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x115.SR_stool.fasta,0,0,66,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x115.SR_stool.fasta,1.833333333,3.749,66,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x115.SR_stool.fasta,2.333333333,7.479,66,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x128_sub.SR_stool.fasta,0,0,66,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x128_sub.SR_stool.fasta,1.833333333,0,66,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x136_sub.SR_stool.fasta,0,0,52,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x136_sub.SR_stool.fasta,1.166666667,0,52,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x2.SR_stool.fasta,0,0,47,47,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x2.SR_stool.fasta,0.416666667,0,47,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x2.SR_stool.fasta,1.583333333,0,47,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x2.SR_stool.fasta,2.25,4.724,47,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x2.SR_stool.fasta,3.416666667,8.41,47,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x2.SR_stool.fasta,3.916666667,16.366,47,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x39-2_66_LKV_39-2_66_LKV.001_sub.LR_plate.fasta,0,0,36,36,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x39-2_66_LKV_39-2_66_LKV.001_sub.LR_plate.fasta,0.916666667,0,36,47,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x39-2_66_LKV_39-2_66_LKV.001_sub.LR_plate.fasta,1.333333333,0.966,36,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x39-2_66_LKV_39-2_66_LKV.001_sub.LR_plate.fasta,2.5,4.781,36,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x39-2_66_LKV_39-2_66_LKV.001_sub.LR_plate.fasta,3.166666667,5.242,36,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x39-2_66_LKV_39-2_66_LKV.001_sub.LR_plate.fasta,4.333333333,6.173,36,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x39-2_66_LKV_39-2_66_LKV.001_sub.LR_plate.fasta,4.833333333,9.561,36,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x39-2_66.003_sub.SR_stool.fasta,0,0,10,10,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_66x39-2_66.003_sub.SR_stool.fasta,0.083333333,0,10,11,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_66x48.LR_stool.fasta,0,0,52,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66x48.LR_stool.fasta,1.166666667,1.904,52,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.38.SR_stool.fasta,0,0,66,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.38.SR_stool.fasta,2.333333333,28.1,66,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.6_sub.LR_plate.fasta,0,0,14,14,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.6_sub.LR_plate.fasta,0.333333333,0,14,18,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.6_sub.LR_plate.fasta,0.5,1.216,14,20,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.6_sub.LR_plate.fasta,1.833333333,2.434,14,36,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.6_sub.LR_plate.fasta,2.75,3.043,14,47,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.6_sub.LR_plate.fasta,4.333333333,4.87,14,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.6.SR_stool.fasta,0,0,36,36,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.6.SR_stool.fasta,0.916666667,1.416,36,47,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.6.SR_stool.fasta,4.333333333,7.124,36,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.82.SR_stool.fasta,0,0,52,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.82.SR_stool.fasta,3,4.655,52,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.9_sub.LR_stool.fasta,0,0,13,13,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_66xbin.9_sub.LR_stool.fasta,0.083333333,0,13,14,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74x135.SR_stool.fasta,0,0,66,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74x135.SR_stool.fasta,0.666666667,0,66,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74x135.SR_stool.fasta,2.333333333,9.515,66,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74x17.SR_stool.fasta,0,0,74,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74x17.SR_stool.fasta,1.166666667,0,74,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74x39-2_74.011.SR_stool.fasta,0,0,74,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74x39-2_74.011.SR_stool.fasta,1.166666667,0,74,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74x77.SR_stool.fasta,0,0,66,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74x77.SR_stool.fasta,0.666666667,0,66,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74xbin.29.SR_stool.fasta,0,0,52,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74xbin.29.SR_stool.fasta,1.166666667,1.338,52,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74xbin.29.SR_stool.fasta,1.833333333,4.103,52,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74xbin.29.SR_stool.fasta,3,24.413,52,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74xbin.39_sub.SR_stool.fasta,0,0,52,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74xbin.39_sub.SR_stool.fasta,1.166666667,1.618,52,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74xbin.39_sub.SR_stool.fasta,1.833333333,9.566,52,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_74xbin.39_sub.SR_stool.fasta,3,17.529,52,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_7x18.LR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_7x18.LR_stool.fasta,0.083333333,0,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_7x18.LR_stool.fasta,0.25,13.992,7,10,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_7x27.LR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_7x27.LR_stool.fasta,0.5,0,7,13,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_88_LKVx39-2_88_LKV.001.SR_plate.fasta,0,0,52,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88_LKVx39-2_88_LKV.001.SR_plate.fasta,1.166666667,0,52,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88_LKVx39-2_88_LKV.001.SR_plate.fasta,1.833333333,0,52,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88_LKVx39-2_88_LKV.001.SR_plate.fasta,3,0,52,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88_LKVx39-2_88_LKV.001.SR_plate.fasta,3.5,1.867,52,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88x39-2_88.012.SR_stool.fasta,0,0,74,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88x39-2_88.012.SR_stool.fasta,1.666666667,1.419,74,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88x39-2_88.028.SR_stool.fasta,0,0,88,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88x39-2_88.028.SR_stool.fasta,0.5,8.15,88,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88x39-2_late__39-2_88.002.LR_stool.fasta,0,0,66,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88x39-2_late__39-2_88.002.LR_stool.fasta,0.666666667,0,66,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88x39-2_late__39-2_88.002.LR_stool.fasta,1.833333333,1.237,66,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88x4.LR_stool.fasta,0,0,41,41,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88x4.LR_stool.fasta,2.75,4.305,41,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88x4.LR_stool.fasta,3.916666667,5.724,41,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88xbin.33.SR_stool.fasta,0,0,41,41,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88xbin.33.SR_stool.fasta,0.5,0,41,47,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88xbin.33.SR_stool.fasta,0.916666667,0,41,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88xbin.33.SR_stool.fasta,2.083333333,3.111,41,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88xbin.33.SR_stool.fasta,2.75,7.794,41,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88xbin.52.LR_stool.fasta,0,0,88,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_88xbin.52.LR_stool.fasta,0.5,0,88,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_8x39-2_8.002.SR_stool.fasta,0,0,1,1,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x39-2_8.002.SR_stool.fasta,0.166666667,0,1,3,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x39-2_8.002.SR_stool.fasta,0.583333333,0,1,8,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x39-2_8.002.SR_stool.fasta,0.75,22.435,1,10,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x39-2_8.002.SR_stool.fasta,0.833333333,25.074,1,11,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x39-2_8.002.SR_stool.fasta,1.083333333,44.269,1,14,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_8x39-2_8.002.SR_stool.fasta,1.416666667,47.002,1,18,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_8x39-2_8.002.SR_stool.fasta,1.583333333,63.079,1,20,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_8x39-2_8.002.SR_stool.fasta,1.916666667,74.319,1,24,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_8x39-2_early__39-2_8.007_sub.LR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x39-2_early__39-2_8.007_sub.LR_stool.fasta,0.083333333,0,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x39-2_early__39-2_8.007_sub.LR_stool.fasta,4.916666667,0,7,66,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_8x39-2_early__39-2_8.007_sub.LR_stool.fasta,5.583333333,0,7,74,12,Before weaning,"Colonized before WN, timepoint after WN"
39-2_8x44.SR_stool.fasta,0,0,7,7,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x44.SR_stool.fasta,0.083333333,0,7,8,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x44.SR_stool.fasta,0.25,0,7,10,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x44.SR_stool.fasta,0.333333333,0,7,11,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x45.SR_stool.fasta,0,0,8,8,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x45.SR_stool.fasta,0.25,1.067,8,11,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x9.LR_stool.fasta,0,0,3,3,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x9.LR_stool.fasta,0.333333333,4.182,3,7,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_8x9.LR_stool.fasta,0.416666667,5.018,3,8,12,Before weaning,"Colonized before WN, timepoint before WN"
39-2_94_CMBcst_WCx39-2_94_CMBcst_WC.001.SR_plate.fasta,0,0,66,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94_CMBcst_WCx39-2_94_CMBcst_WC.001.SR_plate.fasta,0.666666667,0,66,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94_CMBcst_WCx39-2_94_CMBcst_WC.001.SR_plate.fasta,1.833333333,0,66,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94_CMBcst_WCx39-2_94_CMBcst_WC.001.SR_plate.fasta,2.333333333,0,66,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94_DP_BAPcstx47.SR_plate.fasta,0,0,66,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94_DP_BAPcstx47.SR_plate.fasta,2.333333333,0,66,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94_DP_LKVx39-2_94_DP_LKV.001.SR_plate.fasta,0,0,66,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94_DP_LKVx39-2_94_DP_LKV.001.SR_plate.fasta,2.333333333,0.546,66,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94x134.SR_stool.fasta,0,0,66,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94x134.SR_stool.fasta,2.333333333,5.471,66,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94x136.SR_stool.fasta,0,0,52,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94x136.SR_stool.fasta,1.166666667,0,52,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94x136.SR_stool.fasta,1.833333333,5.581,52,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94x39-2_94.007.SR_stool.fasta,0,0,74,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94x39-2_94.007.SR_stool.fasta,1.166666667,0,74,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94x39-2_94.007.SR_stool.fasta,1.666666667,0,74,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.27.SR_stool.fasta,0,0,36,36,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.27.SR_stool.fasta,0.416666667,0,36,41,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.27.SR_stool.fasta,0.916666667,1.048,36,47,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.27.SR_stool.fasta,2.5,2.789,36,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.27.SR_stool.fasta,4.333333333,4.059,36,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.27.SR_stool.fasta,4.833333333,6.106,36,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.34.SR_stool.fasta,0,0,36,36,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.34.SR_stool.fasta,2.5,1.505,36,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.34.SR_stool.fasta,4.333333333,8.567,36,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.34.SR_stool.fasta,4.833333333,16.514,36,94,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.45.SR_stool.fasta,0,0,52,52,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.45.SR_stool.fasta,1.166666667,2.934,52,66,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.45.SR_stool.fasta,1.833333333,6.021,52,74,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.45.SR_stool.fasta,3,14.615,52,88,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.48.SR_stool.fasta,0,0,36,36,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.48.SR_stool.fasta,0.916666667,9.951,36,47,12,After weaning,"Colonized after WN, timepoint after WN"
39-2_94xbin.48.SR_stool.fasta,4.833333333,13.053,36,94,12,After weaning,"Colonized after WN, timepoint after WN"
